Date,Barcode,FlyHeight,Axial_Play,Oil_Top,Oil_Bottom,Max_force
02/11/2021,A5PGJ100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.21,15.9,8.18,8.124,414
02/11/2021,A5PGL100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.42,14.4,8.181,8.143,1098
02/11/2021,A5PH6100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.7,12.72,8.191,8.135,483
02/11/2021,A5PHE100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.13,14.17,8.18,8.137,491
02/11/2021,A5PHW100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.12,15.56,8.188,8.124,679
02/11/2021,A5PJ7100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.16,14.05,8.177,8.137,400
02/11/2021,A5PJ7100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.17,14.05,8.177,8.137,400
02/11/2021,A5PJL100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.67,15.47,8.18,8.123,846
02/11/2021,A5PJM100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.71,14.49,8.193,8.125,628
02/11/2021,A5PJN100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.68,13.35,8.174,8.136,362
02/11/2021,A5PJP100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.62,13.76,8.179,8.136,414
02/11/2021,A5PK2100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.19,13.11,8.196,8.125,433
02/11/2021,A5PKJ100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.53,15.1,8.161,8.113,1079
02/11/2021,A5PKN100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.86,15.29,8.191,8.123,819
02/11/2021,A5PKS100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.74,13.5,8.11,8.11,791
02/11/2021,A5PKV100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.06,14,8.12,8.08,530
02/11/2021,A5PL0100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.02,13.7,8.14,8.11,514
02/11/2021,A5PL6100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.91,14.28,8.177,8.135,400
02/11/2021,A5PLA100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.27,13.2,8.15,8.11,679
02/11/2021,A5PA7100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.58,14.6,8.12,8.11,665
02/11/2021,A5PA8100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.09,14.1,8.16,8.07,776
02/11/2021,A5PAK100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.35,14,8.13,8.1,408
02/11/2021,A5PAM100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.58,14.2,8.1,8.12,376
02/11/2021,A5PB2100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.25,13.6,8.16,8.08,337
02/11/2021,A5PBG100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.96,14,8.12,8.1,641
02/11/2021,A5PBL100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.12,14.3,8.16,8.08,481
02/11/2021,A5PBQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.41,14.4,8.1,8.11,472
02/11/2021,A5PBR100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.22,13.8,8.14,8.15,319
02/11/2021,A5PBV100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.43,14,8.11,8.11,322
02/11/2021,A5PC4100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.31,13.9,8.16,8.07,415
02/11/2021,A5PC5100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.97,13.7,8.12,8.14,396
02/11/2021,A5PCA100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.19,13.4,8.11,8.09,626
02/11/2021,A5PCS100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.86,13.9,8.16,8.08,446
02/11/2021,A5PCT100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.07,13.9,8.17,8.07,494
02/11/2021,A5PCY100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.7,14.1,8.15,8.08,422
02/11/2021,A5PD9100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.25,13.4,8.1,8.15,394
02/11/2021,A5PDE100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.28,14.3,8.13,8.09,371
02/11/2021,A5PDH100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.97,13.5,8.14,8.11,448
02/11/2021,A5PDR100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.01,14.5,8.14,8.08,519
02/11/2021,A5PDZ100860536PCA4182K8A0PMPPP00AP0PP000000       ,7.16,14.5,8.11,8.15,494
02/11/2021,A5PE3100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.52,15.4,8.17,8.08,454
02/11/2021,A5PE4100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.49,15.1,8.11,8.15,309
02/11/2021,A5PET100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.76,14.4,8.14,8.11,950
02/11/2021,A5PEX100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.19,13.2,8.1,8.11,825
02/11/2021,A5PF2100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.52,14.56,8.19,8.139,427
02/11/2021,A5PF3100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.64,13.3,8.12,8.11,374
02/11/2021,A5PFM100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.03,13.5,8.13,8.09,792
02/11/2021,A5PFZ100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.43,13.5,8.12,8.09,435
02/11/2021,A5PG2100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.39,13.4,8.17,8.09,433
02/11/2021,A5PGB100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.61,13.4,8.12,8.15,524
02/11/2021,A5PGC100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.83,14.1,8.17,8.07,480
02/11/2021,A5PGG100860536PCA4182K8A0PMPPP00AP0PP000000       ,7.2,15.92,8.192,8.14,461
02/11/2021,A5PGG100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.13,15.92,8.192,8.14,461
02/11/2021,A5PGM100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.28,12.74,8.179,8.121,706
02/11/2021,A5PH7100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.11,12.73,8.19,8.141,340
02/11/2021,A5PHC100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.54,15.68,8.178,8.137,514
02/11/2021,A5PHD100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.56,14.55,8.184,8.121,470
02/11/2021,A5PHJ100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.38,13.9,8.09,8.12,695
02/11/2021,A5PHK100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.2,15.39,8.181,8.136,915
02/11/2021,A5PJF100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.17,13.2,8.1,8.15,979
02/11/2021,A5PJG100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.22,13.4,8.13,8.15,816
02/11/2021,A5PJH100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.32,12.73,8.179,8.136,597
02/11/2021,A5PJV100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.36,13.97,8.162,8.136,615
02/11/2021,A5PAD100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.51,13.8,8.15,8.08,961
02/11/2021,A5PAS100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.22,13,8.1,8.14,425
02/11/2021,A5PB1100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.03,13.6,8.09,8.14,816
02/11/2021,A5PBS100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.91,13.6,8.12,8.13,333
02/11/2021,A5PC2100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.2,13.2,8.17,8.07,331
02/11/2021,A5PCC100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.16,13,8.1,8.15,350
02/11/2021,A5PCG100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.08,13,8.13,8.09,472
02/11/2021,A5PCH100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.63,14.5,8.11,8.15,435
02/11/2021,A5PD2100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.3,13.6,8.13,8.11,439
02/11/2021,A5PD3100860536PCA4182K8A0PMPPP00AP0PP000000       ,7.35,14.3,8.12,8.08,513
02/11/2021,A5PD4100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.61,14,8.12,8.07,316
02/11/2021,A5PD5100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.73,14.2,8.13,8.15,480
02/11/2021,A5PD7100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.61,13.9,8.13,8.14,402
02/11/2021,A5PD8100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.6,14.7,8.16,8.08,484
02/11/2021,A5PDA100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.75,14.1,8.14,8.07,535
02/11/2021,A5PDD100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.89,13.7,8.12,8.08,396
02/11/2021,A5PDK100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.89,14.4,8.17,8.08,394
02/11/2021,A5PE2100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.96,14.1,8.13,8.08,709
02/11/2021,A5PEC100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.05,13.5,8.09,8.15,674
02/11/2021,A5PEG100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.72,14.1,8.12,8.07,455
02/11/2021,A5PEH100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.5,14,8.17,8.08,804
02/11/2021,A5PEV100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.47,14.2,8.11,8.09,422
02/11/2021,A5PF0100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.62,13.8,8.12,8.11,420
02/11/2021,A5PFE100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.19,14.4,8.12,8.09,658
02/11/2021,A5PFH100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.32,13.8,8.13,8.09,370
02/11/2021,A5PFK100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.62,14.9,8.09,8.08,429
02/11/2021,A5PFL100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.5,14.3,8.16,8.11,510
02/11/2021,A5PFP100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.42,13.5,8.13,8.15,381
02/11/2021,A5PG1100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.72,14.8,8.12,8.13,513
02/11/2021,A5PG7100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.14,14.5,8.17,8.1,381
02/11/2021,A5PGP100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.65,13.99,8.181,8.133,391
02/11/2021,A5PHF100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.84,15.12,8.2,8.125,995
02/11/2021,A5PHH100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.84,14.82,8.178,8.125,401
02/11/2021,A5PHH100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.99,14.82,8.178,8.125,401
02/11/2021,A5PHL100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.07,14.92,8.184,8.136,399
02/11/2021,A5PJ5100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.63,14.5,8.191,8.124,617
02/11/2021,A5PJB100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.36,12.01,8.189,8.124,800
02/11/2021,A5PJQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.93,12.77,8.178,8.122,538
02/11/2021,A5PK3100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.12,15.7,8.183,8.119,573
02/11/2021,A5PK7100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.13,12.72,8.177,8.125,606
02/11/2021,A5PK8100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.62,15.31,8.147,8.123,857
02/11/2021,A5PKH100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.68,14.38,8.189,8.12,458
02/11/2021,A5PKL100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.21,15.31,8.189,8.118,482
02/11/2021,A5PKP100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.45,14.46,8.174,8.14,524
02/11/2021,A5PA5100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.48,14.1,8.11,8.13,373
02/11/2021,A5PAQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.02,13.8,8.11,8.11,332
02/11/2021,A5PAT100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.79,13.9,8.12,8.07,374
02/11/2021,A5PAX100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.8,13.9,8.09,8.09,326
02/11/2021,A5PBW100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.35,12.9,8.13,8.11,438
02/11/2021,A5PBY100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.51,13.7,8.1,8.11,439
02/11/2021,A5PC0100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.93,13.7,8.17,8.09,405
02/11/2021,A5PCD100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.64,13.4,8.15,8.08,471
02/11/2021,A5PCF100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.8,14.5,8.12,8.15,490
02/11/2021,A5PCV100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.4,14.9,8.14,8.11,670
02/11/2021,A5PCZ100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.69,13,8.15,8.11,426
02/11/2021,A5PDS100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.94,13.2,8.16,8.08,396
02/11/2021,A5PE7100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.85,13.5,8.1,8.13,632
02/11/2021,A5PEK100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.14,13.8,8.15,8.08,511
02/11/2021,A5PEM100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.88,14.25,8.18,8.124,358
02/11/2021,A5PEW100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.11,14.4,8.09,8.08,737
02/11/2021,A5PG4100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.45,14,8.11,8.11,391
02/11/2021,A5PGA100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.69,14,8.16,8.08,629
02/11/2021,A5PH2100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.49,15.59,8.177,8.122,444
02/11/2021,A5PH2100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.39,15.59,8.177,8.122,444
02/11/2021,A5PH9100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.77,12.58,8.177,8.125,745
02/11/2021,A5PHS100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.17,15.13,8.167,8.114,412
02/11/2021,A5PHS100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.04,15.13,8.167,8.114,412
02/11/2021,A5PJ2100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.28,14.89,8.191,8.124,391
02/11/2021,A5PJ3100860536PCA4182K8A0PMPPP00AP0PP000000       ,5,12.87,8.179,8.136,706
02/11/2021,A5PJJ100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.9,13.03,8.179,8.136,455
02/11/2021,A5PJK100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.49,13.03,8.179,8.137,692
02/11/2021,A5PJS100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.75,14.88,8.185,8.14,597
02/11/2021,A5PJW100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.04,14.32,8.177,8.139,404
02/11/2021,A5PKA100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.93,14.05,8.167,8.119,388
02/11/2021,A5PKD100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.86,15.13,8.179,8.123,553
02/11/2021,A5PKX100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.99,14.4,8.16,8.09,629
02/11/2021,A5PL4100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.04,13.15,8.179,8.123,431
02/11/2021,A5PLN100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.33,14,8.13,8.09,588
02/11/2021,A5PM7100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.62,14.4,8.11,8.12,757
02/11/2021,A5PMP100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.28,14.4,8.09,8.15,496
02/11/2021,A5PMR100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.39,13.8,8.1,8.15,486
02/11/2021,A5PMR100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.67,13.8,8.1,8.15,486
02/11/2021,A5PMT100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.92,14.7,8.11,8.09,350
02/11/2021,A5PMV100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.25,14,8.12,8.08,369
02/11/2021,A5PMW100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.31,13.8,8.13,8.11,410
02/11/2021,A5PMX100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.71,14.2,8.09,8.09,379
02/11/2021,A5PN4100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.02,14.4,8.14,8.07,354
02/11/2021,A5PN8100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.69,14.1,8.1,8.13,649
02/11/2021,A5PA3100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.07,13.7,8.14,8.1,335
02/11/2021,A5PA9100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.21,14.3,8.16,8.07,592
02/11/2021,A5PAB100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.56,14.1,8.13,8.08,491
02/11/2021,A5PAR100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.47,13.8,8.15,8.1,456
02/11/2021,A5PBP100860536PCA4182K8A0PMPPP00AP0PP000000       ,7.21,14.6,8.13,8.07,373
02/11/2021,A5PBZ100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.37,14.7,8.11,8.15,496
02/11/2021,A5PCK100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.22,13,8.17,8.11,406
02/11/2021,A5PCQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.52,14.3,8.12,8.08,441
02/11/2021,A5PDB100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.12,13.5,8.11,8.09,675
02/11/2021,A5PDN100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.64,12.9,8.17,8.1,456
02/11/2021,A5PDQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.97,13.6,8.14,8.11,521
02/11/2021,A5PDV100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.02,13.9,8.12,8.08,962
02/11/2021,A5PDY100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.56,14.6,8.12,8.11,403
02/11/2021,A5PE8100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.06,14,8.17,8.07,387
02/11/2021,A5PE9100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.82,14.2,8.14,8.11,842
02/11/2021,A5PEQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.72,14.2,8.12,8.08,531
02/11/2021,A5PEY100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.6,13.7,8.17,8.08,386
02/11/2021,A5PF4100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.68,14.6,8.14,8.09,499
02/11/2021,A5PFA100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.71,14.4,8.13,8.11,414
02/11/2021,A5PFC100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.09,13.3,8.13,8.09,509
02/11/2021,A5PGF100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.91,14.39,8.181,8.124,581
02/11/2021,A5PGK100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.92,14.44,8.178,8.125,472
02/11/2021,A5PGK100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.7,14.44,8.178,8.125,472
02/11/2021,A5PH5100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.85,15.27,8.186,8.114,470
02/11/2021,A5PHM100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.4,14.19,8.176,8.124,363
02/11/2021,A5PHN100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.5,15.29,8.181,8.14,501
02/11/2021,A5PHQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,7.36,15.31,8.19,8.116,342
02/11/2021,A5PHQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.17,15.31,8.19,8.116,342
02/11/2021,A5PHR100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.94,14.21,8.18,8.141,497
02/11/2021,A5PHX100860536PCA4182K8A0PMPPP00AP0PP000000       ,7.33,15.03,8.182,8.118,1040
02/11/2021,A5PJ0100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.26,13.09,8.158,8.135,862
02/11/2021,A5PJ1100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.55,14.36,8.148,8.124,470
02/11/2021,A5PJ9100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.66,12.81,8.177,8.136,405
02/11/2021,A5PJC100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.38,15.27,8.18,8.126,765
02/11/2021,A5PKE100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.58,15.27,8.177,8.14,725
02/11/2021,A5PKE100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.33,15.27,8.177,8.14,725
02/11/2021,A5PKR100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.56,14.2,8.1,8.13,487
02/11/2021,A5PL2100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.56,13.8,8.13,8.08,490
02/11/2021,A5PL8100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.24,13.97,8.173,8.138,398
02/11/2021,A5PLH100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.58,14.3,8.12,8.08,489
02/11/2021,A5PM0100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.41,14.1,8.12,8.1,489
02/11/2021,A5PM5100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.9,13.6,8.11,8.07,473
02/11/2021,A5PMC100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.98,13.3,8.12,8.15,545
02/11/2021,A5PMF100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.83,12.9,8.12,8.15,452
02/11/2021,A5PA2100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.86,14.6,8.11,8.1,725
02/11/2021,A5PA4100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.99,14.1,8.11,8.12,492
02/11/2021,A5PA6100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.26,14.3,8.11,8.11,589
02/11/2021,A5PAL100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.06,13.7,8.09,8.15,441
02/11/2021,A5PCN100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.15,13.5,8.15,8.11,359
02/11/2021,A5PCP100860536PCA4182K8A0PMPPP00AP0PP000000       ,6,14.9,8.13,8.14,599
02/11/2021,A5PD0100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.73,14.2,8.13,8.15,844
02/11/2021,A5PD6100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.74,14,8.16,8.09,624
02/11/2021,A5PDM100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.35,13.2,8.1,8.13,562
02/11/2021,A5PDT100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.18,13.3,8.12,8.08,524
02/11/2021,A5PDW100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.63,13.6,8.13,8.1,576
02/11/2021,A5PDX100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.39,13.3,8.12,8.11,576
02/11/2021,A5PE1100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.8,14,8.1,8.12,491
02/11/2021,A5PE6100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.88,14.5,8.15,8.08,363
02/11/2021,A5PEJ100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.88,13.6,8.13,8.09,347
02/11/2021,A5PEL100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.25,13.6,8.1,8.15,578
02/11/2021,A5PER100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.71,13.9,8.09,8.15,415
02/11/2021,A5PFB100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.41,13.9,8.15,8.11,416
02/11/2021,A5PFG100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.14,13.7,8.12,8.11,441
02/11/2021,A5PFN100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.38,13.4,8.12,8.15,455
02/11/2021,A5PFQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.14,12.9,8.12,8.1,456
02/11/2021,A5PFY100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.72,13.5,8.15,8.07,567
02/11/2021,A5PGN100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.4,14.46,8.184,8.121,794
02/11/2021,A5PHB100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.18,14.47,8.171,8.136,579
02/11/2021,A5PHV100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.46,13.58,8.18,8.142,672
02/11/2021,A5PHY100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.41,12.5,8.176,8.136,1147
02/11/2021,A5PHZ100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.67,12.03,8.185,8.115,466
02/11/2021,A5PJ6100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.41,14.78,8.182,8.122,1103
02/11/2021,A5PJ8100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.82,15.11,8.18,8.124,488
02/11/2021,A5PK0100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.17,15.72,8.178,8.141,410
02/11/2021,A5PKC100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.76,14.23,8.17,8.136,479
02/11/2021,A5PKG100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.1,15.16,8.172,8.139,443
02/11/2021,A5PKQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.67,15.48,8.181,8.12,490
02/11/2021,A5PL5100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.59,12.76,8.19,8.12,468
02/11/2021,A5PLC100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.71,13.7,8.14,8.09,1218
02/11/2021,A5PLF100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.92,13.4,8.12,8.15,940
02/11/2021,A5PLF100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.62,13.4,8.12,8.15,940
02/11/2021,A5PLJ100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.8,15.3,8.16,8.1,857
02/11/2021,A5PLK100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.61,14.1,8.16,8.1,504
02/11/2021,A5PLL100860536PCA4182K8A0PMPPP00AP0PP000000       ,4.54,13.2,8.09,8.15,599
02/11/2021,A5PLP100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.81,13.4,8.12,8.12,577
02/11/2021,A5PLQ100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.24,13.3,8.13,8.12,348
02/11/2021,A5PLR100860536PCA4182K8A0PMPPP00AP0PP000000       ,6.09,13.9,8.13,8.11,860
02/11/2021,A5PLX100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.47,14.2,8.17,8.11,462
02/11/2021,A5PAC100860536PCA4182K8A0PMPPP00AP0PP000000       ,5.81,13.1,8.17,8.09,420
